UniprotID,TCDBID,Substrates,Column1,Column2,Column3
P16465,1.B.20.1.2,Hemolysin ,,,
Q8XAN8,1.B.20.1.4,Hemolysin ,,,
P02930,1.B.17.1.1,"Hemolysin,drugs,Siderophores ",,,
Q7NL25,3.A.1.106.11,"HemolysinA,MsbAprotein ",,,
Q7NL26,3.A.1.106.12,"HemolysinA,MsbAprotein ",,,
Q57403,3.A.1.111.1,"Hemolysins,Bacteriocins ",,,
Q92887,3.A.1.208.2,"Hepaticcanalicularconjugates,Bilirubinglucuronides,taurocholate,Taruochenodeoxycholatesulfate,Taurolithocholatesulfate,Reducedglutathione,Glutahioneconjugates,Cysteinylleukotrienes,Arsenic-glutathionecomplexes,Glutathionedilsulfide,Antracyclines,Epipodophyllotosine,Alkaloids,methotrexate,lopinavir,E217betaglucuronide ",,,
A7VSQ7,2.A.87.3.2,Heptaprenyldiphosphate ,,,
B9KDD4,9.B.142.3.11,Heptasaccharides ,,,
G3G8X8,9.B.152.1.1,Herpesvirusnucleocapsids ,,,
G3G955,9.B.152.1.1,Herpesvirusnucleocapsids ,,,
Q6E7E8,3.A.1.103.2,HeteropolysaccharideO-antigen ,,,
Q6E7E9,3.A.1.103.2,HeteropolysaccharideO-antigen ,,,
O30831,3.A.1.1.5,Hexitols ,,,
O30832,3.A.1.1.5,Hexitols ,,,
O30833,3.A.1.1.5,Hexitols ,,,
P54933,3.A.1.1.5,Hexitols ,,,
O74849,2.A.1.1.22,"Hexose,H+ ",,,
Q9KLQ7,3.A.1.20.2,Hexosephosphate ,,,
Q9KLQ6,3.A.1.20.2,Hexosephosphate ,,,
Q9KLQ5,3.A.1.20.2,Hexosephosphate ,,,
P39004,2.A.1.1.31,Hexoses,,,
P54862,2.A.1.1.105,Hexoses ,,,
P54854,2.A.1.1.107,Hexoses ,,,
P42833,2.A.1.1.109,Hexoses ,,,
P39924,2.A.1.1.110,Hexoses ,,,
G4TIR7,2.A.1.1.127,Hexoses ,,,
P15686,2.A.1.1.14,Hexoses ,,,
Q01441,2.A.1.1.16,Hexoses ,,,
O74969,2.A.1.1.21,Hexoses ,,,
O97467,2.A.1.1.24,Hexoses ,,,
Q9BYW1,2.A.1.1.44,Hexoses ,,,
P43581,2.A.1.1.5,Hexoses ,,,
P23586,2.A.1.1.60,Hexoses ,,,
B1PM37,2.A.1.1.64,Hexoses ,,,
Q1CY69,4.A.6.1.12,Hexoses ,,,
Q1CY68,4.A.6.1.12,Hexoses ,,,
Q1CY67,4.A.6.1.12,Hexoses ,,,
Q1CY66,4.A.6.1.12,Hexoses ,,,
Q56446,1.A.72.1.1,Hg2+ ,,,
Q57347,1.A.72.1.3,Hg2+ ,,,
P71365,1.A.72.1.3,Hg2+ ,,,
B2I419,1.A.72.2.1,Hg2+ ,,,
Q6UP69,1.A.72.3.1,Hg2+ ,,,
Q6UP70,1.A.72.3.1,Hg2+ ,,,
C0YI47,1.A.72.3.2,Hg2+ ,,,
B3DYY6,1.A.72.3.3,Hg2+ ,,,
D2QV66,1.A.72.3.4,Hg2+ ,,,
H6WCN3,1.A.72.3.5,Hg2+ ,,,
H6WCN4,1.A.72.3.5,Hg2+ ,,,
Q54464,1.A.72.4.1,Hg2+ ,,,
C1AD10,1.A.72.4.2,Hg2+ ,,,
Q57069,1.A.72.5.1,Hg2+ ,,,
Q9I6R8,2.A.3.3.19,Histamine ,,,
Q9I6X0,1.B.25.1.12,Histidine ,,,
O31199,2.A.3.1.9,Histidine ,,,
O32105,2.A.8.1.12,Histidine ,,,
Q5L082,9.A.5.2.1,Histidine ,,,
Q99WQ7,9.A.5.2.2,Histidine ,,,
Q9DCP2,2.A.18.6.2,"Histidine,Glutamine ",,,
P73650,3.A.1.4.2,"Histidine,Glycine,Serine,Alanine,Proline,Leucine ",,,
P74318,3.A.1.4.2,"Histidine,Glycine,Serine,Alanine,Proline,Leucine ",,,
P74455,3.A.1.4.2,"Histidine,Glycine,Serine,Alanine,Proline,Leucine ",,,
Q55164,3.A.1.4.2,"Histidine,Glycine,Serine,Alanine,Proline,Leucine ",,,
Q55387,3.A.1.4.2,"Histidine,Glycine,Serine,Alanine,Proline,Leucine ",,,
Q04301,2.A.1.48.1,"Histidine,lysine,Arginine ",,,
P38358,2.A.1.48.2,"Histidine,lysine,Arginine ",,,
Q8YSA2,3.A.1.3.17,"Histidine,lysine,Arginine ",,,
P06775,2.A.3.10.1,"Histidine,Mn2+,Co2+,Ni2+,Zn2+,Cu2+ ",,,
P46032,2.A.17.3.2,"Histidine,peptides,H+ ",,,
Q9KKE1,3.A.1.12.6,"Histidine,Proline,Prolinebetaine,Glycinebetaine ",,,
Q9KKE2,3.A.1.12.6,"Histidine,Proline,Prolinebetaine,Glycinebetaine ",,,
Q9KKE3,3.A.1.12.6,"Histidine,Proline,Prolinebetaine,Glycinebetaine ",,,
Q7A3S4,2.A.1.3.61,"Hoechst3342,doxorubicin,daunorubicin,tetraphenylphosphonium,ethidiumbromide,Rhodamine6G ",,,
P0AG34,2.A.76.1.1,"Homoserine,Homoserinelactone ",,,
B3QHB6,2.A.6.7.5,Hopanoids ,,,
O32748,3.A.1.117.2,Hopcompounds ,,,
Q7UE57,3.A.1.105.8,"Hopene,Triterpenederivatives ",,,
Q7UE58,3.A.1.105.8,"Hopene,Triterpenederivatives ",,,
Q92839,4.D.1.1.10,Hyaluronate ,,,
P0C0H0,4.D.1.1.4,Hyaluronate ,,,
O50201,4.D.1.1.5,Hyaluronate ,,,
Q9F467,2.A.39.3.5,Hydantoin ,,,
Q9R9Z8,1.B.9.2.2,Hydrocarbons ,,,
P70274,9.B.88.1.1,Hydrogenselenide ,,,
Q5PR33,9.B.88.1.2,Hydrogenselenide ,,,
M1EV50,9.B.88.1.3,Hydrogenselenide ,,,
P20648,3.A.3.1.2,"hydroniumion,potassiumion ",,,
P51164,3.A.3.1.2,"hydroniumion,potassiumion ",,,
A5H8A5,2.A.1.3.31,"Hydrophilicfluoroquinolones,norfloxacin,Ciprofloxacin ",,,
Q7A5M0,2.A.1.3.23,"Hydrophilicquinolones,ethidiumbromide,Sparfloxacin,Moxifloxacin,tetracycline,Cetrimide ",,,
Q1CWS0,1.B.9.1.2,Hydrophobiccompounds ,,,
Q8EC68,9.B.155.1.3,Hydrophobiccompounds ,,,
M5D819,9.B.155.1.6,Hydrophobiccompounds ,,,
Q9RBW8,1.B.9.2.3,Hydrophobichydrocarbons ,,,
Q186B7,1.A.16.3.3,Hydrosulfide,,,
Q830K3,3.A.1.26.7,Hydroxyethylthiazole ,,,
Q839D3,3.A.1.26.7,Hydroxyethylthiazole ,,,
Q839D4,3.A.1.26.7,Hydroxyethylthiazole ,,,
Q839D5,3.A.1.26.7,Hydroxyethylthiazole ,,,
B1JAG2,2.A.39.1.2,Hydroxymethylpyrimidine ,,,
A1KWE6,2.A.39.1.3,Hydroxymethylpyrimidine ,,,
P44656,3.A.1.17.3,Hydroxymethylpyrimidine ,,,
P44658,3.A.1.17.3,Hydroxymethylpyrimidine ,,,
Q57306,3.A.1.17.3,Hydroxymethylpyrimidine ,,,
Q9CLG8,3.A.1.17.6,Hydroxymethylpyrimidine ,,,
Q9CLG9,3.A.1.17.6,Hydroxymethylpyrimidine ,,,
Q9CLH1,3.A.1.17.6,Hydroxymethylpyrimidine ,,,
Q9I488,3.A.1.3.21,Hydroxyproline ,,,
Q9I487,3.A.1.3.21,Hydroxyproline ,,,
Q9I484,3.A.1.3.21,Hydroxyproline ,,,
Q708J7,2.A.39.2.3,"Hypoxanthine,Adenine,guanine ",,,
Q7Z8R3,2.A.40.7.1,"Hypoxanthine,Adenine,guanine ",,,
Q46817,2.A.40.7.7,"Hypoxanthine,guanine ",,,
O34987,2.A.40.7.2,"Hypoxanthine,Guanosine ",,,
P31440,2.A.40.7.4,"Hypoxanthine,Guanosine ",,,
Q4QG33,2.A.57.2.6,"Hypoxanthine,Xanthine,guanine,Adenine,Allopurinol ",,,
Q9R155,2.A.53.2.4,"I-,bicarbonate,Cl-,formate ",,,
X1WW89,3.A.1.208.35,"Imidacloprid,Chlorpyrifos ",,,
P42194,2.A.7.3.3,Indigoidine ,,,
Q9M647,2.A.5.4.7,Indole-3-aceticacid-alanine ,,,
Q8BHY3,1.A.17.1.25,"inorgamic anions,chloride ions,Cl-",,,
F1KYJ9,1.A.9.1.11,"inorgamiccations,inorganiccations ",,,
P0ACA3,1.A.12.3.1,"inorganic anions(proposed),Cl-",,,
I0XVQ9,1.A.1.5.31,"inorganic cations,K+",,,
XP_019931100.1,1.A.10.1.19,"inorganic cations,Na+,K+,Ca2+",,,
A5A627,1.C.103.1.1,"inorganicanions,Small Molecules ",,,
P02708,1.A.9.1.1,inorganiccations ,,,
P11230,1.A.9.1.1,inorganiccations ,,,
P07510,1.A.9.1.1,inorganiccations ,,,
Q07001,1.A.9.1.1,inorganiccations ,,,
Q04844,1.A.9.1.1,inorganiccations ,,,
A6QL44,1.A.9.1.12,inorganiccations ,,,
Q6TMY2,1.A.9.1.12,inorganiccations ,,,
Q6TMY3,1.A.9.1.12,inorganiccations ,,,
P36544,1.A.9.1.7,inorganiccations ,,,
P46098,1.A.9.2.1,inorganiccations ,,,
Q08832,1.A.9.5.6,inorganiccations ,,,
Q24352,1.A.9.5.6,inorganiccations ,,,
Q09917,1.A.4.9.2,"inorganiccations,Ca2+ ",,,
E1AW23,2.A.58.1.7,inorganicphosphate ,,,
Q797E3,2.A.1.2.25,"Inosine, Adenosine, Guanosine, Adenine, 2-fluoroadenine, guanine, Hypoxanthine",,,
O83340,3.A.1.2.10,"Inosine,2'-deoxyguanosine,Adenosine,Guanosine,Xanthosine ",,,
O83341,3.A.1.2.10,"Inosine,2'-deoxyguanosine,Adenosine,Guanosine,Xanthosine ",,,
O83342,3.A.1.2.10,"Inosine,2'-deoxyguanosine,Adenosine,Guanosine,Xanthosine ",,,
O83343,3.A.1.2.10,"Inosine,2'-deoxyguanosine,Adenosine,Guanosine,Xanthosine ",,,
P29724,3.A.1.2.10,"Inosine,2'-deoxyguanosine,Adenosine,Guanosine,Xanthosine ",,,
P45562,2.A.1.10.2,"Inosine,Adenosine,Cytidine,Thymidine,Xanthosine ",,,
P0AFF4,2.A.1.10.1,"Inosine,Cytidine,Thymidine,Adenosine,Guanosine ",,,
Q9NBV4,2.A.57.2.3,"Inosine,Formycin,Guanosine,H+ ",,,
Q9GTP4,2.A.57.2.8,"Inosine,Guanosine ",,,
Q7GB25,3.A.1.208.21,Inositolhexakisphosphate ,,,
Q9WYP9,3.A.1.1.38,Inositolphosphate ,,,
Q9WYQ0,3.A.1.1.38,Inositolphosphate ,,,
Q9WYQ1,3.A.1.1.38,Inositolphosphate ,,,
Q9WYQ2,3.A.1.1.38,Inositolphosphate ,,,
P35672,1.B.22.3.2,Invasins ,,,
Q06AY4,1.A.1.11.16,ions,,,
Q9XA52,1.A.1.13.5,ions,,,
Q5H8A5,1.A.1.23.3,ions,,,
Q9FBZ5,1.A.1.23.4,ions,,,
O86498,1.A.1.27.2,ions,,,
M0MYF1,1.A.1.29.5,ions,,,
O82226,1.A.1.5.14,ions,,,
Q8GXJ4,1.A.10.1.10,ions,,,
Q9C8E7,1.A.10.1.10,ions,,,
P42260,1.A.10.1.11,ions,,,
Q91977,1.A.10.1.12,ions,,,
P42262,1.A.10.1.13,ions,,,
E9NA96,1.A.10.1.14,ions,,,
E9FS24,1.A.10.1.15,ions,,,
M9TLB3,1.A.10.1.16,ions,,,
Q9M8W7,1.A.10.1.7,ions,,,
Q61625,1.A.10.1.8,ions,,,
Q16099,1.A.10.1.9,ions,,,
A3I049,1.A.10.2.2,ions,,,
Q3B5G3,1.A.10.2.3,ions,,,
B5FDH7,1.A.10.2.4,ions,,,
Q63863,1.A.14.3.1,ions,,,
B5X2N0,1.A.14.3.4,ions,,,
Q6AWP0,1.A.14.3.9,ions,,,
Q9KYV5,1.A.22.1.10,ions ,,,
Q8TNK0,1.A.22.1.11,ions ,,,
R7QNM6,1.A.22.1.12,ions ,,,
P0A5K8,1.A.22.1.2,ions ,,,
Q2KCQ1,1.A.22.1.4,ions ,,,
P68805,1.A.22.1.5,ions ,,,
D9T6D3,1.A.22.1.6,ions ,,,
Q5N075,1.A.22.1.7,ions ,,,
B1MZU9,1.A.22.1.8,ions ,,,
A9WMF7,1.A.22.1.9,ions ,,,
P77338,1.A.23.1.1,ions ,,,
Q9EV03,1.A.23.1.2,ions ,,,
P0C0S1,1.A.23.2.1,ions ,,,
D7FD61,1.A.23.2.2,ions ,,,
P42531,1.A.23.3.3,ions ,,,
Q58543,1.A.23.4.1,ions ,,,
O25170,1.A.23.4.10,ions ,,,
Q8VZL4,1.A.23.4.11,ions ,,,
Q6MLE8,1.A.23.4.12,ions ,,,
Q57634,1.A.23.4.2,ions ,,,
Q56X46,1.A.23.4.4,ions ,,,
C4KE93,1.A.23.4.6,ions ,,,
F4IME2,1.A.23.4.7,ions ,,,
Q9LH74,1.A.23.4.8,ions ,,,
F9X0Q3,1.A.23.4.9,ions ,,,
P71915,1.A.23.5.1,ions ,,,
A3KE12,1.A.23.6.1,ions ,,,
Q9S2Y1,1.A.23.7.1,ions ,,,
Q1D0J8,1.A.23.7.2,ions ,,,
P54710,1.A.27.2.1,ions ,,,
Q96DB9,1.A.27.3.1,ions ,,,
P22465,1.A.31.1.1,ions ,,,
P08133,1.A.31.1.2,ions ,,,
P04083,1.A.31.1.3,ions ,,,
P16204,1.A.32.1.1,ions ,,,
P22953,1.A.33.1.1,ions ,,,
P08107,1.A.33.1.3,ions ,,,
G4NXA5,1.A.33.1.4,ions ,,,
Q8F2L2,1.A.33.1.5,ions ,,,
B2HP37,1.A.33.2.1,ions ,,,
F7WTS9,1.A.33.2.2,ions ,,,
Q5YNG4,1.A.33.2.3,ions ,,,
Q08967,1.A.4.9.1,ions ,,,
P05919,1.A.40.1.1,ions ,,,
AJP61612.1,1.A.40.1.2,ions ,,,
B9V2W6,1.A.40.2.1,ions ,,,
Q5MYY3,1.A.40.2.2,ions ,,,
767523289,1.A.40.2.3,ions ,,,
Q6Y8U3,1.A.40.2.4,ions ,,,
Q992I4,1.A.41.1.1,ions ,,,
U5LNH3,1.A.41.1.2,ions ,,,
P54105,1.A.47.1.1,ions ,,,
Q04853,1.A.49.1.1,ions ,,,
P0C5A7,1.A.49.1.2,ions ,,,
744692658,1.A.49.1.3,ions ,,,
Q26627,1.A.5.1.4,ions ,,,
I1ZAT0,1.A.53.1.3,ions ,,,
Q9YS30,1.A.53.1.4,ions ,,,
Q6LZR9,1.A.54.4.1,ions ,,,
P59632,1.A.57.1.1,ions ,,,
P61825,1.A.59.1.1,ions ,,,
159164663,1.A.59.1.2,ions ,,,
R9RZY4,1.A.59.1.3,ions ,,,
Q1XA79,1.A.6.1.10,ions ,,,
S4RU13,1.A.6.1.9,ions ,,,
Q25011,1.A.6.3.1,ions ,,,
P47987,1.A.64.1.1,ions ,,,
Q28296,1.A.64.2.1,ions ,,,
Q96S97,1.A.64.3.1,ions ,,,
P83387,1.A.64.4.1,ions ,,,
Q96FZ5,1.A.64.5.1,ions ,,,
Q04941,1.A.64.5.2,ions ,,,
R0LL85,1.A.64.5.4,ions ,,,
Q8IZ96,1.A.64.5.5,ions ,,,
Q96A59,1.A.64.6.1,ions ,,,
Q9YS26,1.A.68.1.2,ions ,,,
O36632,1.A.68.1.3,ions ,,,
Q99571,1.A.7.1.5,ions ,,,
P80723,1.A.71.1.1,ions ,,,
Q92508,1.A.75.1.1,ions ,,,
Q9H5I5,1.A.75.1.2,ions ,,,
Q9VLS3,1.A.75.1.3,ions ,,,
P23645,1.A.8.8.3,ions ,,,
Q8TAF8,1.A.82.1.1,ions ,,,
Q5R3K3,1.A.84.1.6,ions ,,,
A2ICZ6,1.A.89.1.1,ions ,,,
H9EJA1,1.A.89.1.2,ions ,,,
C6GHA9,1.A.89.1.3,ions ,,,
Q84959,1.A.89.1.4,ions ,,,
F6JX92,1.A.9.1.3,ions ,,,
F6JVF4,1.A.9.1.4,ions ,,,
P54246,1.A.9.1.5,ions ,,,
P43681,1.A.9.1.6,ions ,,,
P17787,1.A.9.1.6,ions ,,,
Q9VWI9,1.A.9.1.8,ions ,,,
P02710,1.A.9.1.9,ions ,,,
P02712,1.A.9.1.9,ions ,,,
P02714,1.A.9.1.9,ions ,,,
P02718,1.A.9.1.9,ions ,,,
A8IPQ3,1.A.9.10.1,ions ,,,
E1ZET6,1.A.9.10.2,ions ,,,
P35563,1.A.9.2.2,ions ,,,
Q9JJ16,1.A.9.2.2,ions ,,,
Q70Z44,1.A.9.2.3,ions ,,,
T2C5A6,1.A.9.3.4,ions ,,,
Q95QT7,1.A.9.4.4,ions ,,,
G8IIS8,1.A.9.5.3,ions ,,,
P24046,1.A.9.5.5,ions ,,,
Q22741,1.A.9.6.4,ions ,,,
Q7NDN8,1.A.9.8.1,ions ,,,
U7QEN5,1.A.9.8.2,ions ,,,
V6AV31,1.A.9.8.3,ions ,,,
P0C7B7,1.A.9.9.1,ions ,,,
Q05520,1.B.1.5.2,ions ,,,
O86021,1.B.1.8.1,ions ,,,
P74914,1.B.38.1.1,ions ,,,
Q84AM6,1.B.38.1.2,ions ,,,
Q7AYJ3,1.B.38.3.2,ions ,,,
P95467,1.B.7.1.2,ions ,,,
G7LAA5,1.B.77.1.1,ions ,,,
P46274,1.B.8.1.4,ions ,,,
P04479,1.C.1.1.2,ions ,,,
Q6WRX0,1.C.1.1.3,ions ,,,
Q6WRW3,1.C.1.1.4,ions ,,,
H8YUQ0,1.C.1.1.5,ions ,,,
Q9I4Y4,1.C.1.1.6,ions ,,,
Q47502,1.C.1.2.1,ions ,,,
P02978,1.C.1.2.2,ions ,,,
Q47125,1.C.1.2.3,ions ,,,
P04480,1.C.1.3.1,ions ,,,
P05819,1.C.1.3.2,ions ,,,
P08083,1.C.1.3.3,ions ,,,
Q9XB47,1.C.1.3.4,ions ,,,
T2D1N2,1.C.1.3.5,ions ,,,
P04419,1.C.1.4.1,ions ,,,
P09883,1.C.1.4.1,ions ,,,
Q06584,1.C.1.4.2,ions ,,,
P81605,1.C.108.1.1,ions ,,,
H2NHK4,1.C.108.2.1,ions ,,,
Q9GNN8,1.C.112.1.1,ions ,,,
P14608,1.C.13.1.1,ions ,,,
I0KFP2,1.C.13.1.3,ions ,,,
E3BJR0,1.C.13.1.4,ions ,,,
B7PSG2,1.C.13.1.5,ions ,,,
J9HUA3,1.C.13.1.6,ions ,,,
P09545,1.C.14.1.1,ions ,,,
P55870,1.C.14.1.2,ions ,,,
P19247,1.C.14.1.3,ions ,,,
517523220,1.C.14.1.4,ions ,,,
766763518,1.C.14.1.5,ions ,,,
835922322,1.C.14.1.6,ions ,,,
O18423,1.C.43.1.1,ions ,,,
P23907,1.C.48.1.1,ions ,,,
P04156,1.C.48.1.2,ions ,,,
Q5I4J1,1.C.48.1.3,ions ,,,
Q9UKY0,1.C.48.1.4,ions ,,,
Q5BIV9,1.C.48.1.5,ions ,,,
P17716,1.C.49.1.1,ions ,,,
P05067,1.C.50.1.2,ions ,,,
M9NGF6,1.C.50.1.3,ions ,,,
T2MFP9,1.C.50.1.4,ions ,,,
Q07932,1.C.51.1.1,ions ,,,
P80282,1.C.52.1.1,ions ,,,
Q800R3,1.C.52.1.10,ions ,,,
B5LUQ8,1.C.52.1.11,ions ,,,
P84572,1.C.52.1.12,ions ,,,
P86037,1.C.52.1.13,ions ,,,
Q800F1,1.C.52.1.14,ions ,,,
Q0PQX8,1.C.52.1.15,ions ,,,
P32412,1.C.52.1.16,ions ,,,
P86093,1.C.52.1.17,ions ,,,
E3SZK1,1.C.52.1.18,ions ,,,
A6XFB5,1.C.52.1.19,ions ,,,
P40842,1.C.52.1.2,ions ,,,
P84596,1.C.52.1.20,ions ,,,
B4ERK4,1.C.52.1.21,ions ,,,
F1AQK4,1.C.52.1.22,ions ,,,
E7EKC9,1.C.52.1.23,ions ,,,
A0AAS1,1.C.52.1.24,ions ,,,
I6R7G7,1.C.52.1.25,ions ,,,
A0SN38,1.C.52.1.26,ions ,,,
E3SZQ2,1.C.52.1.27,ions ,,,
Q2UXR4,1.C.52.1.28,ions ,,,
V9MH43,1.C.52.1.29,ions ,,,
P80398,1.C.52.1.3,ions ,,,
E3WH21,1.C.52.1.30,ions ,,,
F4N9N4,1.C.52.1.31,ions ,,,
K7ZGS2,1.C.52.1.32,ions ,,,
Q571V5,1.C.52.1.33,ions ,,,
P40844,1.C.52.1.4,ions ,,,
P79875,1.C.52.1.5,ions ,,,
P79874,1.C.52.1.6,ions ,,,
Q8QFQ4,1.C.52.1.7,ions ,,,
P83455,1.C.52.1.8,ions ,,,
Q800R2,1.C.52.1.9,ions ,,,
P36190,1.C.52.2.1,ions ,,,
B9ZZY0,1.C.53.1.1,ions ,,,
C6STH0,1.C.53.1.2,ions ,,,
U2JAA3,1.C.53.1.4,ions ,,,
655561256,1.C.53.1.5,ions ,,,
P01546,1.C.6.1.1,ions ,,,
P83250,1.C.68.1.2,ions ,,,
Q93MD0,1.C.69.1.1,ions ,,,
G5DSD0,1.C.69.1.2,ions ,,,
Q45729,1.C.78.1.1,ions ,,,
Q9KKG8,1.C.78.1.2,ions ,,,
Q6L5X8,1.C.78.1.3,ions ,,,
A7IZR5,1.C.78.1.4,ions ,,,
B2MVM5,1.C.90.1.1,ions ,,,
D2KC49,1.C.90.1.2,ions ,,,
A5H1G9,1.C.90.1.3,ions ,,,
Q99X21,1.C.90.2.1,ions ,,,
A0RKJ6,1.C.90.2.2,ions ,,,
Q0SUX0,1.C.90.3.1,ions ,,,
B1BXT7,1.C.90.3.2,ions ,,,
C9BRP5,1.C.90.3.3,ions ,,,
A5MY21,1.C.90.3.4,ions ,,,
N/A,1.D.24.1.1,ions ,,,
Q9Z0S5,1.H.1.1.12,ions ,,,
O95832,1.H.1.1.14,ions ,,,
O00501,1.H.1.1.16,ions ,,,
Q8N7P3,1.H.1.1.3,ions ,,,
P56748,1.H.1.1.7,ions ,,,
P56857,1.H.1.1.8,ions ,,,
Q01453,1.H.1.2.2,ions ,,,
Q55HH6,1.H.1.3.1,ions ,,,
F5H8T9,1.H.1.4.1,ions ,,,
Q06991,1.H.1.4.2,ions ,,,
Q65Z38,1.H.1.5.1,ions ,,,
Q65Z39,1.H.1.5.2,ions ,,,
F6YNZ8,1.H.1.6.1,ions ,,,
Q5A4M8,1.H.1.7.2,ions ,,,
B4Y105,3.E.1.7.3,ions ,,,
Q7Y5E2,1.A.44.1.1,"ions,DNA ",,,
Q9HC24,1.A.14.3.6,"ions,inorganic cations",,,
A0M015,1.A.62.2.1,"ions,Metabolites,cations ",,,
Q9NY37,1.A.6.1.11,"ions,Na+ ",,,
P94585,1.A.22.1.3,"ions,Osmolytes ",,,
P0A742,1.A.22.1.1,"ions,Osmolytes,Smallproteins ",,,
B0YES0,1.A.17.1.17,"ions,phospholipids",,,
P39285,1.A.23.1.3,"ions,Small Molecules ",,,
P0AAT4,1.A.23.4.5,"ions,Small Molecules ",,,
P60305,1.C.74.1.1,"ions,Small Molecules ",,,
P60615,1.C.74.1.2,"ions,Small Molecules ",,,
Q2VBN7,1.C.74.1.3,"ions,Small Molecules ",,,
F8J2D7,1.C.74.1.4,"ions,Small Molecules ",,,
P83346,1.C.74.1.5,"ions,Small Molecules ",,,
P81030,1.C.74.1.6,"ions,Small Molecules ",,,
P01382,1.C.74.1.7,"ions,Small Molecules ",,,
Q8KRT4,1.C.80.1.1,"ions,Small Molecules ",,,
E1PGF6,1.C.80.1.2,"ions,Small Molecules ",,,
B7LBJ3,1.C.80.1.3,"ions,Small Molecules ",,,
B7LAC5,1.C.80.1.4,"ions,Small Molecules ",,,
P30687,1.B.1.5.4,"ions,Sugars ",,,
Q51271,1.B.1.5.5,"ions,Sugars ",,,
Q19QW7,1.A.65.1.2,ionsandSmall Molecules ,,,
D3JL32,1.A.9.1.10,ionsandSmall Molecules ,,,
P06927,1.A.97.1.1,ionsandSmall Molecules ,,,
P0A1C1,3.A.6.1.2,IPAproteins ,,,
P0A1K9,3.A.6.1.2,IPAproteins ,,,
P0A1M4,3.A.6.1.2,IPAproteins ,,,
P0A1M6,3.A.6.1.2,IPAproteins ,,,
P0A1M8,3.A.6.1.2,IPAproteins ,,,
P0A1K3,3.A.6.1.2,IPAproteins ,,,
,3.A.6.1.2,IPAproteins ,,,
P0A1L3,3.A.6.1.2,IPAproteins ,,,
P0A1K5,3.A.6.1.2,IPAproteins ,,,
P35530,3.A.6.1.2,IPAproteins ,,,
B7L8Z4,2.A.1.57.3,iron ,,,
Q9JHI9,2.A.100.1.1,iron ,,,
Q8W4E7,2.A.100.1.2,iron ,,,
E1ZN43,2.A.100.1.5,iron ,,,
Q1P9T0,2.A.108.1.7,iron ,,,
Q1P9T1,2.A.108.1.7,iron ,,,
Q5KJQ5,2.A.108.1.8,iron ,,,
B3HWD6,2.A.108.2.10,iron ,,,
K3SRD7,2.A.108.2.10,iron ,,,
Q8YBL6,2.A.108.2.2,iron ,,,
Q5HSD5,2.A.108.2.4,iron ,,,
Q0P7X0,2.A.108.2.4,iron ,,,
P39595,2.A.108.2.5,iron ,,,
G7HJF7,2.A.108.2.9,iron ,,,
G7HJF5,2.A.108.2.9,iron ,,,
G7HJF6,2.A.108.2.9,iron ,,,
Q287T7,2.A.29.5.3,iron ,,,
Q8R0Z5,2.A.29.5.4,iron ,,,
Q920G8,2.A.29.5.5,iron ,,,
Q9NYZ2,2.A.29.5.7,iron ,,,
Q96A46,2.A.29.5.8,iron ,,,
A0LQU2,3.A.3.25.4,iron ,,,
Q6GHV7,9.A.39.1.1,iron-hemecomplex ,,,
Q931P4,9.A.39.1.2,iron-hemecomplex ,,,
P0C1S5,9.A.39.1.2,iron-hemecomplex ,,,
Q6GHV7,9.A.39.1.2,iron-hemecomplex ,,,
Q8KQR1,9.A.39.1.2,iron-hemecomplex ,,,
P0C1S5,9.A.39.1.3,iron-hemecomplex ,,,
Q8KQR1,9.A.39.1.4,iron-hemecomplex ,,,
Q81L43,9.A.39.1.5,iron-hemecomplex ,,,
Q6EZT7,9.A.39.1.5,iron-hemecomplex ,,,
Q9P8U9,2.A.108.1.2,Iron2+ ,,,
Q9P8U8,2.A.108.1.3,Iron2+ ,,,
P38310,2.A.108.1.4,"Iron2+,Iron3+ ",,,
P43561,2.A.108.1.4,"Iron2+,Iron3+ ",,,
Q09919,2.A.108.1.5,"Iron2+,Iron3+ ",,,
Q09920,2.A.108.1.5,"Iron2+,Iron3+ ",,,
D1CHK8,2.A.108.2.6,"Iron2+,Lead2+ ",,,
Q8Y992,3.A.3.6.24,ironexporter ,,,
G7LE38,3.A.1.204.16,Isoflavinoids ,,,
O68441,2.A.6.2.3,Isoflavonoid ,,,
P25185,2.A.26.1.2,"Isoleucine,Valine,H+ ",,,
P69926,2.A.7.1.2,"isoniazid,TPP,erythromycin,ethidiumbromide,acriflavine,safraninO,pyroninY ",,,
B6HN82,2.A.1.2.86,IsopenicillinN ,,,
Q1L811,2.A.66.2.12,isoprenoidlipid-sugarglycan ,,,
P96792,2.A.2.3.3,Isoprimeverose ,,,
P31122,2.A.1.2.15,"Isopropylbeta-D-thio-galactopyranoside,Arabinose,H+ ",,,
Q9N2N3,3.A.1.208.27,"Ivermectin,drugs ",,,
Q84568,1.A.1.12.1,K+,,,
A7K9J5,1.A.1.12.2,K+,,,
Q8QN67,1.A.1.12.3,K+,,,
M1I9Q3,1.A.1.12.4,K+,,,
P31069,1.A.1.13.1,K+,,,
O27564,1.A.1.13.2,K+,,,
Q795M8,1.A.1.13.4,K+,,,
P74405,1.A.1.13.6,K+,,,
P73132,1.A.1.13.7,K+,,,
Q57604,1.A.1.13.8,K+,,,
